id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
20079,DELCPCB010,2024-05-14 17:46:00,0,152,135,0,0,0,0,5,0
20136,DELCPCB010,2024-05-14 18:46:00,0,160,140,0,0,0,0,5,0
20175,DELCPCB010,2024-05-14 19:16:00,0,204,169,0,0,0,0,5,0
20200,DELCPCB010,2024-05-14 19:46:00,0,264,214,0,0,0,0,5,0
20261,DELCPCB010,2024-05-14 20:46:00,0,283,233,0,0,0,0,5,0
20326,DELCPCB010,2024-05-14 21:46:00,0,276,226,0,0,0,0,5,0
20410,DELCPCB010,2024-05-14 22:46:00,121,318,301,0,0,0,0,5,0
20567,DELCPCB010,2024-05-15 00:46:00,140,374,330,0,0,0,0,5,0
20646,DELCPCB010,2024-05-15 01:46:00,129,359,311,0,0,0,0,5,0
20710,DELCPCB010,2024-05-15 02:31:00,140,356,315,0,0,0,0,5,0
20871,DELCPCB010,2024-05-15 04:31:00,144,325,318,0,0,0,0,5,0
20893,DELCPCB010,2024-05-15 04:46:00,143,321,318,0,0,0,0,5,0
21246,DELCPCB010,2024-05-15 09:16:00,127,296,305,0,0,0,0,5,0
21327,DELCPCB010,2024-05-15 10:06:00,110,316,267,0,0,0,0,5,0
21377,DELCPCB010,2024-05-15 10:46:00,0,191,161,0,0,0,0,5,0
21581,DELCPCB010,2024-05-15 13:16:00,0,165,204,0,0,0,0,5,0
21778,DELCPCB010,2024-05-15 15:46:00,0,152,155,0,0,0,0,5,0
22014,DELCPCB010,2024-05-15 18:46:00,0,164,143,0,0,0,0,5,0
22112,DELCPCB010,2024-05-15 19:46:00,0,193,162,0,0,0,0,5,0
22189,DELCPCB010,2024-05-15 20:46:00,121,341,301,0,0,0,0,5,0
22315,DELCPCB010,2024-05-15 22:41:03,0,0,0,0,0,0,0,0,0
22327,DELCPCB010,2024-05-15 22:47:04,0,0,0,0,0,0,0,0,0
22563,DELCPCB010,2024-05-16 01:16:00,111,225,270,0,0,0,0,5,0
22682,DELCPCB010,2024-05-16 02:46:00,0,151,134,0,0,0,0,5,0
22698,DELCPCB010,2024-05-16 03:01:00,0,166,144,0,0,0,0,5,0
22772,DELCPCB010,2024-05-16 04:01:00,0,185,157,0,0,0,0,5,0
